Gear,Flag,Year,Region,Annual-Catch-Estimate,Aggregate-Data-Area,Aggregate-Data-Time,Aggregate-Data-catch-recs,Operational-Data-catch-recs,Length-Data-Area1,Length-Data-Time1,Length-Data-Size-int1,Length-Data-Samples1,Length-Data-Area2,Length-Data-Time2,Length-Data-Size-int2,Length-Data-Samples2
P,ID,1994,WCPFC,2999,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1995,WCPFC,3196,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1996,WCPFC,4960,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1997,WCPFC,3691,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1998,WCPFC,4873,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1999,WCPFC,4625,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2000,WCPFC,4921,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2001,WCPFC,4528,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2002,WCPFC,4352,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2003,WCPFC,4439,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2004,WCPFC,5845,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2005,WCPFC,5517,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2006,WCPFC,5961,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2007,WCPFC,5282,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2008,WCPFC,7598,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2009,WCPFC,6328,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,JP,1950,WCPFC,646,1x1,MON,392,0,...,...,...,0,...,...,...,0
P,JP,1951,WCPFC,729,1x1,MON,392,0,...,...,...,0,...,...,...,0
P,JP,1952,WCPFC,2100,1x1,MON,392,0,...,...,...,0,...,...,...,0
P,JP,1953,WCPFC,2400,1x1,MON,392,0,...,...,...,0,...,...,...,0
P,JP,1954,WCPFC,2100,1x1,MON,392,0,...,...,...,0,...,...,...,0
P,JP,1955,WCPFC,4000,1x1,MON,392,0,...,...,...,0,...,...,...,0
P,JP,1956,WCPFC,4400,1x1,MON,392,0,...,...,...,0,...,...,...,0
P,JP,1957,WCPFC,5200,1x1,MON,392,0,...,...,...,0,...,...,...,0
P,JP,1958,WCPFC,4200,1x1,MON,392,0,...,...,...,0,...,...,...,0
P,JP,1959,WCPFC,1700,1x1,MON,392,0,...,...,...,0,...,...,...,0
P,JP,1960,WCPFC,1500,1x1,MON,248,0,...,...,...,0,...,...,...,0
P,JP,1961,WCPFC,1800,1x1,MON,248,0,...,...,...,0,...,...,...,0
P,JP,1962,WCPFC,800,1x1,MON,248,0,...,...,...,0,...,...,...,0
P,JP,1963,WCPFC,1800,1x1,MON,248,0,...,...,...,0,...,...,...,0
P,JP,1964,WCPFC,1143,1x1,MON,248,0,...,...,...,0,...,...,...,0
P,JP,2001,WCPFC,1377,1x1,MON,1765,0,...,...,...,0,...,...,...,0
P,JP,2002,WCPFC,1757,1x1,MON,1836,0,...,...,...,0,...,...,...,0
P,JP,2003,WCPFC,857,1x1,MON,1733,22,...,...,...,0,...,...,...,0
P,JP,2004,WCPFC,3393,1x1,MON,1828,4,...,...,...,0,...,...,...,0
P,JP,2005,WCPFC,1334,1x1,MON,1694,5,...,...,...,0,...,...,...,0
P,JP,2007,WCPFC,1977,1x1,MON,1755,1,...,...,...,0,...,...,...,0
P,JP,2008,WCPFC,1606,1x1,MON,1732,1,...,...,...,0,...,...,...,0
P,JP,2009,WCPFC,1580,1x1,MON,1795,13,...,...,...,0,...,...,...,0
P,JP,2010,WCPFC,2374,1x1,MON,1859,1,...,...,...,0,...,...,...,0
P,JP,2011,WCPFC,2339,1x1,MON,1870,1,...,...,...,0,...,...,...,0
P,JP,2012,WCPFC,2107,1x1,MON,1784,9,...,...,...,0,...,...,...,0
P,JP,2013,WCPFC,2411,1x1,MON,1808,8,...,...,...,0,...,...,...,0
P,JP,2014,WCPFC,2658,1x1,MON,1785,1,...,...,...,0,...,...,...,0
P,JP,2015,WCPFC,780,1x1,MON,1696,16,...,...,...,0,...,...,...,0
P,JP,2016,WCPFC,1012,1x1,MON,1781,30,...,...,...,0,...,...,...,0
P,JP,2017,WCPFC,1444,1x1,MON,1826,37,...,...,...,0,...,...,...,0
P,JP,2018,WCPFC,1432,1x1,MON,1696,32,...,...,...,0,...,...,...,0
P,JP,2019,WCPFC,549,1x1,MON,1606,17,...,...,...,0,...,...,...,0
P,JP,2020,WCPFC,1116,1x1,MON,1656,4,...,...,...,0,...,...,...,0
P,JP,2021,WCPFC,1576,1x1,MON,1698,24,...,...,...,0,...,...,...,0
P,JP,2022,WCPFC,1396,1x1,MON,1699,18,...,...,...,0,...,...,...,0
P,JP,2023,WCPFC,1378,1x1,MON,204,21,...,...,...,0,...,...,...,0
P,KI,2009,WCPFC,8,1x1,MON,2,2,...,...,...,0,...,...,...,0
P,KI,2011,WCPFC,8,1x1,MON,14,15,...,...,...,0,...,...,...,0
P,MX,1985,WCPFC,0,1x1,MON,1,0,...,...,...,0,...,...,...,0
P,PF,1998,WCPFC,0,1x1,MON,2,2,...,...,...,0,...,...,...,0
P,PG,1972,WCPFC,0,1x1,MON,10,26,...,...,...,0,...,...,...,0
P,PG,1973,WCPFC,0,1x1,MON,62,113,...,...,...,0,...,...,...,0
P,PG,1977,WCPFC,0,1x1,MON,30,274,...,...,...,0,...,...,...,0
P,PG,1978,WCPFC,0,1x1,MON,25,69,...,...,...,0,...,...,...,0
P,PG,1979,WCPFC,0,1x1,MON,15,42,...,...,...,0,...,...,...,0
P,PG,1980,WCPFC,0,1x1,MON,1,1,...,...,...,0,...,...,...,0
P,SB,2012,WCPFC,0,1x1,MON,1,1,...,...,...,0,...,...,...,0
P,SB,2016,WCPFC,0,1x1,MON,1,1,...,...,...,0,...,...,...,0
P,SB,2020,WCPFC,0,1x1,MON,1,1,...,...,...,0,...,...,...,0
P,US,1982,WCPFC,0,1x1,MON,1,0,...,...,...,0,...,...,...,0
P,US,1983,WCPFC,0,1x1,MON,3,0,...,...,...,0,...,...,...,0
P,US,1984,WCPFC,0,1x1,MON,1,0,...,...,...,0,...,...,...,0
P,US,1988,WCPFC,0,1x1,MON,1,0,...,...,...,0,...,...,...,0
P,VU,2011,WCPFC,0,1x1,MON,1,1,...,...,...,0,...,...,...,0
P,FJ,1994,WCPFC,17,...,...,0,0,...,...,...,0,...,...,...,0
P,FJ,1995,WCPFC,8,...,...,0,0,...,...,...,0,...,...,...,0
P,FJ,1996,WCPFC,1,...,...,0,0,...,...,...,0,...,...,...,0
P,KI,1994,WCPFC,4,...,...,0,0,...,...,...,0,...,...,...,0
P,KI,1996,WCPFC,2,...,...,0,0,...,...,...,0,...,...,...,0
P,KI,2010,WCPFC,8,...,...,0,0,...,...,...,0,...,...,...,0
P,KI,2012,WCPFC,8,...,...,0,0,...,...,...,0,...,...,...,0
P,KI,2013,WCPFC,8,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2012,WCPFC,2,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2013,WCPFC,4,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2014,WCPFC,2,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2015,WCPFC,1,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2016,WCPFC,2,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2017,WCPFC,1,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2018,WCPFC,2,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2019,WCPFC,2,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2020,WCPFC,2,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2021,WCPFC,1,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2022,WCPFC,2,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2023,WCPFC,2,...,...,0,0,...,...,...,0,...,...,...,0
P,SB,2007,WCPFC,37,...,...,0,0,...,...,...,0,...,...,...,0
P,SB,2014,WCPFC,1,...,...,0,0,...,...,...,0,...,...,...,0
S,BZ,1994,WCPFC,0,...,...,0,0,5x5,MON,1,350,...,...,...,0
S,BZ,1995,WCPFC,0,...,...,0,0,5x5,MON,1,200,...,...,...,0
S,BZ,1996,WCPFC,0,...,...,0,0,5x5,MON,1,450,...,...,...,0
S,BZ,1997,WCPFC,0,...,...,0,0,5x5,MON,1,700,...,...,...,0
S,BZ,1998,WCPFC,0,...,...,0,0,5x5,MON,1,100,...,...,...,0
S,BZ,1999,WCPFC,0,...,...,0,0,5x5,MON,1,50,...,...,...,0
S,BZ,2000,WCPFC,0,...,...,0,0,5x5,MON,1,16,...,...,...,0
S,BZ,2001,WCPFC,0,...,...,0,0,5x5,MON,1,83,...,...,...,0
S,BZ,2002,WCPFC,0,...,...,0,0,5x5,MON,1,51,...,...,...,0
S,CA,1975,WCPFC,0,...,...,0,0,5x5,MON,1,50,...,...,...,0
S,CA,1976,WCPFC,0,...,...,0,0,5x5,MON,1,100,...,...,...,0
S,CK,2019,WCPFC,332,1x1,MON,31,34,5x5,MON,1,204,...,...,...,0
S,CK,2020,WCPFC,54,1x1,MON,9,6,5x5,MON,1,6,...,...,...,0
S,CK,2023,WCPFC,28,1x1,MON,13,7,5x5,MON,1,23,...,...,...,0
S,CN,2005,WCPFC,2044,1x1,MON,634,5,5x5,MON,1,158,...,...,...,0
S,CN,2006,WCPFC,1879,1x1,MON,325,0,10x20,MON,1,59,5x5,MON,1,56
S,CN,2007,WCPFC,2340,1x1,MON,590,0,5x5,MON,1,71,...,...,...,0
S,CN,2008,WCPFC,2782,1x1,MON,355,45,5x5,MON,1,29,10x20,MON,1,12
S,CN,2009,WCPFC,3826,1x1,MON,726,47,5x5,MON,1,50,...,...,...,0
S,CN,2010,WCPFC,1712,1x1,MON,450,86,5x5,MON,1,1015,...,...,...,0
S,CN,2011,WCPFC,4502,1x1,MON,656,142,5x5,MON,1,1667,10x20,MON,1,11
S,CN,2012,WCPFC,2545,1x1,MON,548,98,5x5,MON,1,1606,10x20,MON,1,46
S,CN,2013,WCPFC,3625,1x1,MON,687,190,5x5,MON,1,2424,10x20,MON,1,36
S,CN,2014,WCPFC,3864,1x1,MON,697,339,5x5,MON,1,2371,10x20,MON,1,29
S,CN,2015,WCPFC,2449,1x1,MON,458,170,5x5,MON,1,516,10x20,MON,1,20
S,CN,2016,WCPFC,194,1x1,MON,375,28,5x5,MON,1,104,...,...,...,0
S,CN,2017,WCPFC,868,1x1,MON,84,1,5x5,MON,1,119,...,...,...,0
S,CN,2018,WCPFC,621,1x1,MON,142,83,5x5,MON,1,398,...,...,...,0
S,CN,2019,WCPFC,0,1x1,MON,8,7,5x5,MON,1,68,...,...,...,0
S,CN,2023,WCPFC,507,1x1,MON,192,22,5x5,MON,1,23,...,...,...,0
S,EC,1975,WCPFC,0,...,...,0,0,5x5,MON,1,50,...,...,...,0
S,EC,1976,WCPFC,0,...,...,0,0,5x5,MON,1,94,...,...,...,0
S,EC,1977,WCPFC,0,...,...,0,0,5x5,MON,1,398,...,...,...,0
S,EC,1978,WCPFC,0,...,...,0,0,5x5,MON,1,476,...,...,...,0
S,EC,1979,WCPFC,0,...,...,0,0,5x5,MON,1,818,...,...,...,0
S,EC,1980,WCPFC,0,...,...,0,0,5x5,MON,1,568,...,...,...,0
S,EC,1981,WCPFC,0,...,...,0,0,5x5,MON,1,274,...,...,...,0
S,EC,1982,WCPFC,0,...,...,0,0,5x5,MON,1,79,...,...,...,0
S,EC,1983,WCPFC,0,...,...,0,0,5x5,MON,1,126,...,...,...,0
S,EC,1984,WCPFC,0,...,...,0,0,5x5,MON,1,163,...,...,...,0
S,EC,1985,WCPFC,0,...,...,0,0,5x5,MON,1,496,...,...,...,0
S,EC,1986,WCPFC,0,...,...,0,0,5x5,MON,1,80,...,...,...,0
S,EC,1987,WCPFC,0,...,...,0,0,5x5,MON,1,257,...,...,...,0
S,EC,1988,WCPFC,0,...,...,0,0,5x5,MON,1,94,...,...,...,0
S,EC,1989,WCPFC,0,...,...,0,0,5x5,MON,1,311,...,...,...,0
S,EC,1990,WCPFC,0,...,...,0,0,5x5,MON,1,150,...,...,...,0
S,EC,1991,WCPFC,0,...,...,0,0,5x5,MON,1,516,...,...,...,0
S,EC,1992,WCPFC,0,...,...,0,0,5x5,MON,1,178,...,...,...,0
S,EC,1993,WCPFC,0,...,...,0,0,5x5,MON,1,306,...,...,...,0
S,EC,1994,WCPFC,0,...,...,0,0,5x5,MON,1,1144,...,...,...,0
S,EC,1995,WCPFC,0,...,...,0,0,5x5,MON,1,1215,...,...,...,0
S,EC,1996,WCPFC,0,...,...,0,0,5x5,MON,1,2555,...,...,...,0
S,EC,1997,WCPFC,0,...,...,0,0,5x5,MON,1,2172,...,...,...,0
S,EC,1998,WCPFC,0,...,...,0,0,5x5,MON,1,1989,...,...,...,0
S,EC,1999,WCPFC,0,...,...,0,0,5x5,MON,1,1424,...,...,...,0
S,EC,2000,WCPFC,972,...,...,0,0,5x5,MON,1,5342,...,...,...,0
S,EC,2001,WCPFC,212,...,...,0,0,5x5,MON,1,5651,...,...,...,0
S,EC,2002,WCPFC,106,...,...,0,0,5x5,MON,1,4470,...,...,...,0
S,EC,2003,WCPFC,722,...,...,0,0,5x5,MON,1,2977,...,...,...,0
S,EC,2004,WCPFC,1143,...,...,0,0,5x5,MON,1,2836,...,...,...,0
S,EC,2005,WCPFC,1154,...,...,0,0,5x5,MON,1,5755,...,...,...,0
S,EC,2006,WCPFC,2043,...,...,0,0,5x5,MON,1,9593,...,...,...,0
S,EC,2007,WCPFC,1856,1x1,MON,78,62,5x5,MON,1,7072,...,...,...,0
S,EC,2008,WCPFC,5991,1x1,MON,182,245,5x5,MON,1,8011,...,...,...,0
S,EC,2009,WCPFC,1986,1x1,MON,111,333,5x5,MON,1,5640,10x20,MON,1,320
S,EC,2010,WCPFC,2512,1x1,MON,165,417,5x5,MON,1,6591,10x20,MON,1,204
S,EC,2011,WCPFC,7080,1x1,MON,304,460,5x5,MON,1,7361,10x20,MON,1,669
S,EC,2012,WCPFC,5532,1x1,MON,284,398,5x5,MON,1,7526,10x20,MON,1,294
S,EC,2013,WCPFC,3863,1x1,MON,230,528,5x5,MON,1,9451,10x20,MON,1,509
S,EC,2014,WCPFC,3816,1x1,MON,269,683,5x5,MON,1,7563,...,...,...,0
S,EC,2015,WCPFC,1963,1x1,MON,86,421,5x5,MON,1,804,...,...,...,0
S,EC,2016,WCPFC,697,1x1,MON,23,82,5x5,MON,1,386,...,...,...,0
S,EC,2017,WCPFC,3476,1x1,MON,162,410,5x5,MON,1,1822,...,...,...,0
S,EC,2018,WCPFC,4556,1x1,MON,176,597,5x5,MON,1,2328,...,...,...,0
S,EC,2019,WCPFC,3859,1x1,MON,156,605,5x5,MON,1,2578,...,...,...,0
S,EC,2020,WCPFC,3047,1x1,MON,153,610,5x5,MON,1,2867,...,...,...,0
S,EC,2022,WCPFC,5510,1x1,MON,353,671,5x5,MON,1,5,...,...,...,0
S,EC,2023,WCPFC,2394,1x1,MON,317,587,5x5,MON,1,587,...,...,...,0
S,EP,1997,WCPFC,0,...,...,0,0,5x5,MON,1,129,...,...,...,0
S,EP,2000,WCPFC,0,...,...,0,0,5x5,MON,1,197,...,...,...,0
S,EP,2001,WCPFC,0,...,...,0,0,5x5,MON,1,4,...,...,...,0
S,EP,2002,WCPFC,0,...,...,0,0,5x5,MON,1,1433,...,...,...,0
S,EP,2003,WCPFC,0,...,...,0,0,5x5,MON,1,8379,...,...,...,0
S,ES,1975,WCPFC,0,...,...,0,0,5x5,MON,1,18,...,...,...,0
S,ES,1976,WCPFC,0,...,...,0,0,5x5,MON,1,185,...,...,...,0
S,ES,1977,WCPFC,0,...,...,0,0,5x5,MON,1,213,...,...,...,0
S,ES,1978,WCPFC,0,...,...,0,0,5x5,MON,1,206,...,...,...,0
S,ES,1980,WCPFC,0,...,...,0,0,5x5,MON,1,403,...,...,...,0
S,ES,1981,WCPFC,0,...,...,0,0,5x5,MON,1,33,...,...,...,0
S,ES,1987,WCPFC,0,...,...,0,0,5x5,MON,1,39,...,...,...,0
S,ES,1990,WCPFC,0,...,...,0,0,5x5,MON,1,50,...,...,...,0
S,ES,1992,WCPFC,0,...,...,0,0,5x5,MON,1,100,...,...,...,0
S,ES,1993,WCPFC,0,...,...,0,0,5x5,MON,1,121,...,...,...,0
S,ES,1994,WCPFC,0,...,...,0,0,5x5,MON,1,299,...,...,...,0
S,ES,1995,WCPFC,0,...,...,0,0,5x5,MON,1,653,...,...,...,0
S,ES,1996,WCPFC,0,...,...,0,0,5x5,MON,1,1250,...,...,...,0
S,ES,1997,WCPFC,0,...,...,0,0,5x5,MON,1,1448,...,...,...,0
S,ES,1998,WCPFC,409,1x1,MON,30,44,5x5,MON,1,740,...,...,...,0
S,ES,1999,WCPFC,2369,1x1,MON,61,61,5x5,MON,1,415,...,...,...,0
S,ES,2000,WCPFC,3877,1x1,MON,143,155,5x5,MON,1,450,...,...,...,0
S,ES,2001,WCPFC,806,1x1,MON,18,17,5x5,MON,1,1193,...,...,...,0
S,ES,2002,WCPFC,604,1x1,MON,32,29,5x5,MON,1,1023,...,...,...,0
S,ES,2003,WCPFC,1336,1x1,MON,43,51,5x5,MON,1,1507,...,...,...,0
S,ES,2004,WCPFC,1357,1x1,MON,70,63,5x5,MON,1,754,...,...,...,0
S,ES,2005,WCPFC,867,1x1,MON,42,40,5x5,MON,1,1604,...,...,...,0
S,ES,2006,WCPFC,2388,1x1,MON,92,108,5x5,MON,1,1731,...,...,...,0
S,ES,2007,WCPFC,3796,1x1,MON,212,172,5x5,MON,1,479,...,...,...,0
S,ES,2008,WCPFC,7103,1x1,MON,311,253,5x5,MON,1,605,...,...,...,0
S,ES,2009,WCPFC,5059,1x1,MON,242,220,5x5,MON,1,925,10x20,MON,1,519
S,ES,2010,WCPFC,4869,1x1,MON,273,348,10x20,MON,1,1580,5x5,MON,1,1129
S,ES,2011,WCPFC,7503,1x1,MON,370,364,10x20,MON,1,2742,5x5,MON,1,694
S,ES,2012,WCPFC,6592,1x1,MON,373,307,5x5,MON,1,1481,10x20,MON,1,1310
S,ES,2013,WCPFC,8026,1x1,MON,383,439,5x5,MON,1,4534,10x20,MON,1,200
S,ES,2014,WCPFC,7142,1x1,MON,334,321,5x5,MON,1,6676,...,...,...,0
S,ES,2015,WCPFC,3605,1x1,MON,230,219,5x5,MON,1,896,...,...,...,0
S,ES,2016,WCPFC,2007,1x1,MON,61,87,5x5,MON,1,1094,...,...,...,0
S,ES,2017,WCPFC,3458,1x1,MON,105,127,5x5,MON,1,2981,...,...,...,0
S,ES,2018,WCPFC,1811,1x1,MON,135,138,5x5,MON,1,1968,...,...,...,0
S,ES,2019,WCPFC,993,1x1,MON,104,105,5x5,MON,1,1039,...,...,...,0
S,ES,2020,WCPFC,1614,1x1,MON,138,158,5x5,MON,1,130,...,...,...,0
S,ES,2021,WCPFC,2454,1x1,MON,187,269,5x5,MON,1,287,...,...,...,0
S,ES,2023,WCPFC,2906,1x1,MON,164,215,5x5,MON,1,160,...,...,...,0
S,FM,1993,WCPFC,1189,1x1,MON,299,13,5x5,MON,1,149,10x20,MON,1,98
S,FM,1994,WCPFC,1127,1x1,MON,319,0,5x5,MON,1,203,10x20,MON,1,9
S,FM,1995,WCPFC,401,1x1,MON,116,0,5x5,MON,1,27,...,...,...,0
S,FM,1996,WCPFC,448,1x1,MON,153,7,5x5,MON,1,144,...,...,...,0
S,FM,1998,WCPFC,945,1x1,MON,266,2,5x5,MON,1,106,...,...,...,0
S,FM,1999,WCPFC,1114,1x1,MON,166,6,5x5,MON,1,402,...,...,...,0
S,FM,2000,WCPFC,1270,1x1,MON,265,12,5x5,MON,1,231,...,...,...,0
S,FM,2001,WCPFC,1174,1x1,MON,289,19,5x5,MON,1,132,...,...,...,0
S,FM,2002,WCPFC,1263,1x1,MON,357,0,5x5,MON,1,338,10x20,MON,1,50
S,FM,2003,WCPFC,1438,1x1,MON,435,8,5x5,MON,1,40,...,...,...,0
S,FM,2004,WCPFC,1582,1x1,MON,482,2,5x5,MON,1,158,10x20,MON,1,3
S,FM,2005,WCPFC,1523,1x1,MON,470,1,5x5,MON,1,111,...,...,...,0
S,FM,2006,WCPFC,482,1x1,MON,219,0,5x5,MON,1,161,...,...,...,0
S,FM,2007,WCPFC,801,1x1,MON,213,0,5x5,MON,1,287,...,...,...,0
S,FM,2008,WCPFC,1087,1x1,MON,323,17,5x5,MON,1,712,...,...,...,0
S,FM,2009,WCPFC,1743,1x1,MON,432,35,5x5,MON,1,441,10x20,MON,1,38
S,FM,2010,WCPFC,1173,1x1,MON,323,25,5x5,MON,1,1440,...,...,...,0
S,FM,2011,WCPFC,1463,1x1,MON,397,29,5x5,MON,1,2077,10x20,MON,1,18
S,FM,2012,WCPFC,1993,1x1,MON,506,124,5x5,MON,1,1548,10x20,MON,1,76
S,FM,2013,WCPFC,1559,1x1,MON,425,187,5x5,MON,1,160,10x20,MON,1,111
S,FM,2014,WCPFC,2281,1x1,MON,419,307,5x5,MON,1,1918,10x20,MON,1,24
S,FM,2015,WCPFC,2210,1x1,MON,505,397,5x5,MON,1,2574,...,...,...,0
S,FM,2016,WCPFC,4146,1x1,MON,822,623,5x5,MON,1,3488,...,...,...,0
S,FM,2017,WCPFC,3404,1x1,MON,801,480,5x5,MON,1,2765,...,...,...,0
S,FM,2018,WCPFC,3333,1x1,MON,1154,537,5x5,MON,1,2390,...,...,...,0
S,FM,2019,WCPFC,5156,1x1,MON,1008,594,5x5,MON,1,3076,...,...,...,0
S,FM,2020,WCPFC,7845,1x1,MON,1432,988,5x5,MON,1,1755,...,...,...,0
S,FM,2022,WCPFC,6363,1x1,MON,1470,752,5x5,MON,1,111,...,...,...,0
S,FM,2023,WCPFC,2726,1x1,MON,975,439,5x5,MON,1,1902,...,...,...,0
S,ID,2010,WCPFC,2038,1x1,MON,3218,8,5x10,MON,1,1075,5x5,MON,1,148
S,ID,2011,WCPFC,1746,1x1,MON,3281,0,5x10,MON,1,1745,5x5,MON,1,110
S,ID,2012,WCPFC,1940,1x1,MON,3630,0,5x10,MON,1,293,5x5,MON,1,147
S,ID,2013,WCPFC,4507,1x1,MON,3288,0,5x10,MON,1,2776,...,...,...,0
S,ID,2014,WCPFC,2054,1x1,MON,3111,0,5x10,MON,1,1106,...,...,...,0
S,ID,2015,WCPFC,2049,1x1,MON,3790,0,5x10,MON,1,25,...,...,...,0
S,ID,2016,WCPFC,3178,1x1,MON,3849,0,5x10,MON,1,35,...,...,...,0
S,ID,2017,WCPFC,1071,1x1,MON,4004,0,5x10,MON,1,127,...,...,...,0
S,ID,2018,WCPFC,1308,1x1,MON,3989,0,5x10,MON,1,443,...,...,...,0
S,ID,2019,WCPFC,1391,1x1,MON,3716,0,5x10,MON,1,595,...,...,...,0
S,ID,2020,WCPFC,1622,1x1,MON,3556,0,5x10,MON,1,559,...,...,...,0
S,ID,2021,WCPFC,975,1x1,MON,3000,0,5x10,MON,1,440,...,...,...,0
S,ID,2022,WCPFC,2056,1x1,MON,3015,29,5x10,MON,1,284,...,...,...,0
S,ID,2023,WCPFC,1929,1x1,MON,3400,397,5x10,MON,1,48,...,...,...,0
S,JP,1969,WCPFC,49,1x1,MON,582,0,5x10,QTR,2,59,...,...,...,0
S,JP,1970,WCPFC,96,1x1,MON,603,0,5x10,QTR,2,21,...,...,...,0
S,JP,1972,WCPFC,111,1x1,MON,612,0,5x10,QTR,2,150,...,...,...,0
S,JP,1973,WCPFC,116,1x1,MON,664,0,5x10,QTR,2,366,...,...,...,0
S,JP,1974,WCPFC,320,1x1,MON,754,0,5x10,QTR,2,396,...,...,...,0
S,JP,1975,WCPFC,514,1x1,MON,799,0,5x10,QTR,2,186,...,...,...,0
S,JP,1976,WCPFC,1306,1x1,MON,909,0,5x10,QTR,2,246,...,...,...,0
S,JP,1977,WCPFC,1497,1x1,MON,915,0,5x10,QTR,2,133,...,...,...,0
S,JP,1978,WCPFC,2360,1x1,MON,1053,0,5x10,QTR,2,278,...,...,...,0
S,JP,1979,WCPFC,2459,1x1,MON,1340,3,5x10,QTR,2,805,...,...,...,0
S,JP,1980,WCPFC,2929,1x1,MON,692,55,5x10,QTR,2,10,...,...,...,0
S,JP,1981,WCPFC,5844,1x1,MON,1717,94,5x10,QTR,2,78,...,...,...,0
S,JP,1982,WCPFC,8766,1x1,MON,1765,194,5x10,QTR,2,107,...,...,...,0
S,JP,1983,WCPFC,7518,1x1,MON,1536,198,5x10,QTR,2,125,...,...,...,0
S,JP,1984,WCPFC,7976,1x1,MON,1743,85,5x10,QTR,2,1638,...,...,...,0
S,JP,1985,WCPFC,8271,1x1,MON,2116,135,5x10,QTR,2,674,...,...,...,0
S,JP,1986,WCPFC,12804,1x1,MON,1873,189,5x10,QTR,2,1261,...,...,...,0
S,JP,1987,WCPFC,10295,1x1,MON,2004,190,5x10,QTR,2,100,...,...,...,0
S,JP,1988,WCPFC,10642,1x1,MON,1974,84,5x10,QTR,2,4285,...,...,...,0
S,JP,1989,WCPFC,8657,1x1,MON,2014,181,5x10,QTR,2,2093,...,...,...,0
S,JP,1990,WCPFC,11340,1x1,MON,2023,240,5x10,QTR,2,611,5x5,MON,1,30
S,JP,1991,WCPFC,9802,1x1,MON,2062,100,5x10,QTR,2,1002,...,...,...,0
S,JP,1992,WCPFC,12906,1x1,MON,2045,96,5x10,QTR,2,804,5x5,MON,1,1
S,JP,1993,WCPFC,11445,1x1,MON,2100,59,5x10,QTR,2,498,5x5,MON,1,293
S,JP,1994,WCPFC,11867,1x1,MON,1959,33,5x10,QTR,2,1321,5x5,MON,1,255
S,JP,1995,WCPFC,9601,1x1,MON,1758,40,5x10,QTR,2,1815,5x5,MON,1,1129
S,JP,1996,WCPFC,9152,1x1,MON,1454,117,5x10,QTR,2,838,5x5,MON,1,618
S,JP,1997,WCPFC,15008,1x1,MON,2195,453,5x10,QTR,2,1334,5x5,MON,1,1205
S,JP,1998,WCPFC,12789,1x1,MON,1501,233,5x5,MON,1,332,...,...,...,0
S,JP,1999,WCPFC,18872,1x1,MON,2306,28,5x5,MON,1,386,5x10,QTR,2,96
S,JP,2000,WCPFC,18998,1x1,MON,2067,216,5x5,MON,1,873,5x10,QTR,2,513
S,JP,2001,WCPFC,15206,1x1,MON,2301,1681,5x5,MON,1,483,...,...,...,0
S,JP,2002,WCPFC,12826,1x1,MON,2102,1461,5x5,MON,1,107,...,...,...,0
S,JP,2003,WCPFC,11932,1x1,MON,2192,1543,5x5,MON,1,150,...,...,...,0
S,JP,2004,WCPFC,13642,1x1,MON,2545,1677,5x5,MON,1,361,5x10,QTR,2,73
S,JP,2005,WCPFC,12874,1x1,MON,2320,383,5x5,MON,1,220,...,...,...,0
S,JP,2006,WCPFC,13172,1x1,MON,2431,503,5x5,MON,1,264,...,...,...,0
S,JP,2007,WCPFC,13699,1x1,MON,2473,610,5x5,MON,1,170,...,...,...,0
S,JP,2008,WCPFC,11826,1x1,MON,2505,621,5x5,MON,1,172,10x20,MON,1,39
S,JP,2009,WCPFC,11604,1x1,MON,1599,478,5x5,MON,1,972,10x20,QTR,1,244
S,JP,2010,WCPFC,4971,1x1,MON,1712,479,5x5,MON,1,2601,10x20,QTR,1,735
S,JP,2011,WCPFC,5904,1x1,MON,1871,632,5x5,MON,1,2668,10x20,MON,1,44
S,JP,2012,WCPFC,7154,1x1,MON,1914,894,5x5,MON,1,4647,10x20,MON,1,119
