Gear,Flag,Year,Region,Annual-Catch-Estimate,Aggregate-Data-Area,Aggregate-Data-Time,Aggregate-Data-catch-recs,Operational-Data-catch-recs,Length-Data-Area1,Length-Data-Time1,Length-Data-Size-int1,Length-Data-Samples1,Length-Data-Area2,Length-Data-Time2,Length-Data-Size-int2,Length-Data-Samples2
S,PG,1994,WCPFC,794,1x1,MON,119,87,...,...,...,0,...,...,...,0
S,PH,1970,WCPFC,2975,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1971,WCPFC,3194,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1972,WCPFC,3617,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1973,WCPFC,4035,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1974,WCPFC,4482,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1975,WCPFC,4721,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1976,WCPFC,4627,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1977,WCPFC,14015,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1978,WCPFC,6143,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1979,WCPFC,19865,1x1,MON,1104,0,...,...,...,0,...,...,...,0
S,PH,1988,WCPFC,32841,1x1,MON,1764,609,...,...,...,0,...,...,...,0
S,PH,1989,WCPFC,42423,1x1,MON,1965,1277,...,...,...,0,...,...,...,0
S,PH,1990,WCPFC,57451,1x1,MON,1762,1241,...,...,...,0,...,...,...,0
S,PH,1991,WCPFC,68207,1x1,MON,1944,1180,...,...,...,0,...,...,...,0
S,SB,1984,WCPFC,2499,1x1,MON,142,86,...,...,...,0,...,...,...,0
S,SB,1985,WCPFC,2385,1x1,MON,24,61,...,...,...,0,...,...,...,0
S,SB,1986,WCPFC,2594,1x1,MON,50,163,...,...,...,0,...,...,...,0
S,SB,1987,WCPFC,3535,1x1,MON,56,158,...,...,...,0,...,...,...,0
S,SB,1988,WCPFC,5303,1x1,MON,219,196,...,...,...,0,...,...,...,0
S,SB,1989,WCPFC,5236,1x1,MON,299,262,...,...,...,0,...,...,...,0
S,SB,1990,WCPFC,3841,1x1,MON,233,257,...,...,...,0,...,...,...,0
S,SB,1991,WCPFC,5519,1x1,MON,180,219,...,...,...,0,...,...,...,0
S,SB,1992,WCPFC,5324,1x1,MON,346,336,...,...,...,0,...,...,...,0
S,SB,1993,WCPFC,4392,1x1,MON,336,295,...,...,...,0,...,...,...,0
S,SB,1995,WCPFC,9101,1x1,MON,278,360,...,...,...,0,...,...,...,0
S,SB,1996,WCPFC,7009,1x1,MON,238,371,...,...,...,0,...,...,...,0
S,SB,1997,WCPFC,12205,1x1,MON,451,737,...,...,...,0,...,...,...,0
S,SB,2009,WCPFC,8900,1x1,MON,225,544,...,...,...,0,...,...,...,0
S,SU,1985,WCPFC,818,1x1,MON,24,41,...,...,...,0,...,...,...,0
S,SU,1986,WCPFC,4015,1x1,MON,81,221,...,...,...,0,...,...,...,0
S,SU,1993,WCPFC,1663,1x1,MON,174,78,...,...,...,0,...,...,...,0
S,SV,2001,WCPFC,272,1x1,MON,8,8,...,...,...,0,...,...,...,0
S,SV,2002,WCPFC,797,1x1,MON,19,23,...,...,...,0,...,...,...,0
S,SV,2003,WCPFC,45,1x1,MON,1,1,...,...,...,0,...,...,...,0
S,SV,2007,WCPFC,3428,1x1,MON,56,59,...,...,...,0,...,...,...,0
S,SV,2008,WCPFC,7603,1x1,MON,106,121,...,...,...,0,...,...,...,0
S,SV,2021,WCPFC,3202,1x1,MON,174,207,...,...,...,0,...,...,...,0
S,SV,2022,WCPFC,2290,1x1,MON,123,141,...,...,...,0,...,...,...,0
S,SV,2023,WCPFC,3020,1x1,MON,138,164,...,...,...,0,...,...,...,0
S,TV,2021,WCPFC,23898,1x1,MON,465,601,...,...,...,0,...,...,...,0
S,TW,1983,WCPFC,7122,1x1,MON,59,116,...,...,...,0,...,...,...,0
S,TW,1984,WCPFC,14277,1x1,MON,141,187,...,...,...,0,...,...,...,0
S,TW,1985,WCPFC,17629,1x1,MON,252,450,...,...,...,0,...,...,...,0
S,TW,1986,WCPFC,21870,1x1,MON,328,425,...,...,...,0,...,...,...,0
S,TW,1987,WCPFC,30219,1x1,MON,594,751,...,...,...,0,...,...,...,0
S,TW,1988,WCPFC,45687,1x1,MON,546,899,...,...,...,0,...,...,...,0
S,TW,1989,WCPFC,55521,1x1,MON,726,1449,...,...,...,0,...,...,...,0
S,TW,1990,WCPFC,73863,1x1,MON,907,2481,...,...,...,0,...,...,...,0
S,TW,1991,WCPFC,96635,1x1,MON,1081,2178,...,...,...,0,...,...,...,0
S,TW,2021,WCPFC,160791,1x1,MON,1330,3583,...,...,...,0,...,...,...,0
S,US,1984,WCPFC,93112,1x1,MON,1495,406,...,...,...,0,...,...,...,0
S,US,1985,WCPFC,68651,1x1,MON,1218,518,...,...,...,0,...,...,...,0
S,US,1986,WCPFC,76555,1x1,MON,734,318,...,...,...,0,...,...,...,0
S,US,2021,WCPFC,37731,1x1,MON,1073,1771,...,...,...,0,...,...,...,0
S,VN,2000,WCPFC,11525,1x1,MON,4096,0,...,...,...,0,...,...,...,0
S,VN,2001,WCPFC,12130,1x1,MON,4108,0,...,...,...,0,...,...,...,0
S,VN,2002,WCPFC,12913,1x1,MON,4002,0,...,...,...,0,...,...,...,0
S,VN,2003,WCPFC,12836,1x1,MON,4174,0,...,...,...,0,...,...,...,0
S,VN,2004,WCPFC,17312,1x1,MON,4226,0,...,...,...,0,...,...,...,0
S,VN,2005,WCPFC,17959,1x1,MON,4238,0,...,...,...,0,...,...,...,0
S,VN,2006,WCPFC,18015,1x1,MON,4246,0,...,...,...,0,...,...,...,0
S,VN,2007,WCPFC,18576,1x1,MON,4429,0,...,...,...,0,...,...,...,0
S,VN,2008,WCPFC,17100,1x1,MON,4440,0,...,...,...,0,...,...,...,0
S,VN,2009,WCPFC,12926,1x1,MON,4442,0,...,...,...,0,...,...,...,0
S,VN,2010,WCPFC,12190,1x1,MON,5120,0,...,...,...,0,...,...,...,0
S,VN,2011,WCPFC,18350,1x1,MON,4320,0,...,...,...,0,...,...,...,0
S,VN,2012,WCPFC,22638,1x1,MON,4474,0,...,...,...,0,...,...,...,0
S,VN,2013,WCPFC,18895,1x1,MON,4290,0,...,...,...,0,...,...,...,0
S,VN,2014,WCPFC,27485,1x1,MON,4313,10,...,...,...,0,...,...,...,0
S,VN,2015,WCPFC,32691,1x1,MON,4779,0,...,...,...,0,...,...,...,0
S,VN,2016,WCPFC,48823,1x1,MON,2981,0,...,...,...,0,...,...,...,0
S,VN,2017,WCPFC,46014,1x1,MON,3477,0,...,...,...,0,...,...,...,0
S,VN,2018,WCPFC,57232,1x1,MON,4980,0,...,...,...,0,...,...,...,0
S,VN,2019,WCPFC,55380,1x1,MON,5180,0,...,...,...,0,...,...,...,0
S,VN,2020,WCPFC,52334,1x1,MON,4648,0,...,...,...,0,...,...,...,0
S,VN,2021,WCPFC,50836,1x1,MON,4263,0,...,...,...,0,...,...,...,0
S,VN,2022,WCPFC,66183,1x1,MON,2233,0,...,...,...,0,...,...,...,0
S,VN,2023,WCPFC,58480,1x1,MON,2341,0,...,...,...,0,...,...,...,0
S,VU,1994,WCPFC,548,1x1,MON,10,17,...,...,...,0,...,...,...,0
S,VU,2000,WCPFC,27947,1x1,MON,816,577,...,...,...,0,...,...,...,0
S,VU,2001,WCPFC,8264,1x1,MON,93,109,...,...,...,0,...,...,...,0
S,VU,2002,WCPFC,14876,1x1,MON,168,217,...,...,...,0,...,...,...,0
S,VU,2021,WCPFC,34829,1x1,MON,609,891,...,...,...,0,...,...,...,0
S,AU,1975,WCPFC,1900,...,...,0,0,...,...,...,0,...,...,...,0
S,AU,1978,WCPFC,113,...,...,0,0,...,...,...,0,...,...,...,0
S,AU,1980,WCPFC,17,...,...,0,0,...,...,...,0,...,...,...,0
S,AU,1981,WCPFC,244,...,...,0,0,...,...,...,0,...,...,...,0
S,AU,1982,WCPFC,31,...,...,0,0,...,...,...,0,...,...,...,0
S,AU,1983,WCPFC,114,...,...,0,0,...,...,...,0,...,...,...,0
S,AU,1984,WCPFC,56,...,...,0,0,...,...,...,0,...,...,...,0
S,EC,2000,WCPFC,2249,...,...,0,0,...,...,...,0,...,...,...,0
S,EC,2001,WCPFC,532,...,...,0,0,...,...,...,0,...,...,...,0
S,EC,2002,WCPFC,274,...,...,0,0,...,...,...,0,...,...,...,0
S,EC,2003,WCPFC,667,...,...,0,0,...,...,...,0,...,...,...,0
S,EC,2004,WCPFC,1702,...,...,0,0,...,...,...,0,...,...,...,0
S,EC,2005,WCPFC,3270,...,...,0,0,...,...,...,0,...,...,...,0
S,EC,2006,WCPFC,6152,...,...,0,0,...,...,...,0,...,...,...,0
S,NZ,2022,WCPFC,928,...,...,0,0,...,...,...,0,...,...,...,0
S,NZ,2023,WCPFC,74,...,...,0,0,...,...,...,0,...,...,...,0
S,SB,1980,WCPFC,497,...,...,0,0,...,...,...,0,...,...,...,0
S,SB,1981,WCPFC,1486,...,...,0,0,...,...,...,0,...,...,...,0
S,SB,1982,WCPFC,1598,...,...,0,0,...,...,...,0,...,...,...,0
S,SB,1983,WCPFC,2800,...,...,0,0,...,...,...,0,...,...,...,0
S,SU,1987,WCPFC,5614,...,...,0,0,...,...,...,0,...,...,...,0
S,SU,1988,WCPFC,5339,...,...,0,0,...,...,...,0,...,...,...,0
S,SU,1989,WCPFC,3400,...,...,0,0,...,...,...,0,...,...,...,0
S,SU,1990,WCPFC,1505,...,...,0,0,...,...,...,0,...,...,...,0
S,SU,1991,WCPFC,2601,...,...,0,0,...,...,...,0,...,...,...,0
S,SU,1992,WCPFC,1689,...,...,0,0,...,...,...,0,...,...,...,0
S,US,1976,WCPFC,500,...,...,0,0,...,...,...,0,...,...,...,0
S,US,1977,WCPFC,700,...,...,0,0,...,...,...,0,...,...,...,0
S,US,1980,WCPFC,9900,...,...,0,0,...,...,...,0,...,...,...,0
S,CK,1990,WCPFC,0,...,...,0,16,...,...,...,0,...,...,...,0
